1,87,135,187,192,193,259,284,285,337,352,355.0,360.0
2,71,148,167,217,218,227,257,265,270,290,330.0,360.0
3,93,147,148,223,231,234,257,267,297,349,351.0,360.0
4,104,148,151,152,237,241,258,270,290,320,360.0,
5,83,127,170,177,236,242,253,256,288,310,351.0,360.0
6,80,88,157,186,215,236,250,267,270,300,340.0,360.0
7,100,147,149,175,237,252,263,292,297,342,348.0,360.0
8,81,123,138,208,212,232,261,298,303,343,359.0,360.0
9,109,111,179,194,203,262,291,321,329,337,356.0,360.0
10,80,100,144,200,217,241,247,269,304,314,346.0,360.0
11,73,123,140,183,221,230,247,267,313,344,352.0,360.0
12,89,136,144,198,221,256,266,284,290,352,358.0,360.0
13,95,118,153,189,190,250,275,302,338,342,360.0,
14,103,116,167,194,201,251,268,322,332,345,349.0,360.0
15,96,148,166,197,234,245,253,333,349,350,352.0,360.0
16,89,109,163,181,224,246,248,264,270,290,330.0,360.0
17,87,127,171,188,217,263,288,312,327,348,356.0,360.0
18,75,114,172,189,224,248,250,294,316,350,352.0,360.0
19,77,109,152,198,214,242,265,266,297,339,359.0,360.0
20,75,121,164,177,228,250,260,266,270,300,340.0,360.0
21,71,117,162,185,225,238,256,267,288,320,322.0,360.0
22,91,135,156,196,217,254,266,268,314,326,330.0,360.0
23,94,99,155,198,215,243,252,295,319,350,352.0,360.0
24,83,107,151,205,210,241,253,260,302,334,354.0,360.0
25,80,126,175,195,244,246,251,261,281,313,354.0,360.0
26,65,124,135,184,200,221,243,263,270,290,330.0,360.0
27,115,119,189,201,216,234,273,283,327,346,353.0,360.0
28,98,140,161,195,234,257,260,269,270,310,340.0,360.0
29,79,93,152,174,211,231,271,285,299,327,338.0,360.0
30,94,155,164,216,236,275,280,330,343,352,358.0,360.0
31,94,120,149,150,197,230,277,293,338,339,356.0,360.0
32,95,105,131,195,198,212,293,307,316,339,340.0,360.0
33,78,134,178,190,234,249,279,299,336,349,357.0,360.0
34,93,131,177,189,218,241,249,263,286,327,358.0,360.0
35,84,116,167,188,235,242,263,284,328,358,360.0,
36,85,124,147,183,249,254,255,300,324,357,358.0,360.0
37,83,102,159,167,231,240,258,280,311,342,353.0,360.0
38,82,150,161,209,232,253,254,286,308,350,354.0,360.0
39,60,126,171,211,231,247,250,258,299,330,351.0,360.0
40,71,128,173,206,226,244,280,341,353,354,360.0,
41,101,116,138,210,211,224,302,318,333,341,359.0,360.0
42,79,129,146,198,202,210,247,259,270,290,320.0,360.0
43,85,153,155,218,226,229,277,296,336,347,355.0,360.0
44,83,85,153,168,215,234,251,271,323,329,347.0,360.0
45,67,123,178,216,217,255,256,263,270,310,330.0,360.0
46,90,137,145,184,232,261,277,283,286,335,346.0,360.0
47,99,143,155,160,246,249,255,267,270,290,320.0,360.0
48,113,155,169,193,202,233,255,270,300,320,360.0,
49,71,110,138,180,231,232,256,279,299,346,349.0,360.0
50,70,97,129,195,198,233,253,255,277,310,350.0,360.0
51,126,133,155,205,220,223,258,260,344,355,358.0,360.0
52,82,88,171,174,212,246,253,283,332,335,337.0,360.0
53,98,102,150,178,187,233,249,253,274,314,345.0,360.0
54,88,123,169,184,238,244,260,263,306,337,357.0,360.0
55,94,118,140,167,225,231,253,317,321,338,345.0,360.0
56,76,146,170,203,219,247,279,295,326,346,350.0,360.0
57,86,125,136,203,221,242,248,250,281,302,347.0,360.0
58,100,124,154,200,202,220,271,311,327,341,358.0,360.0
59,93,134,139,203,247,251,254,262,270,290,320.0,360.0
60,116,141,165,182,197,246,256,261,270,300,340.0,360.0
61,84,139,155,214,216,227,281,283,310,344,345.0,360.0
62,86,137,152,207,217,230,250,252,283,304,347.0,360.0
63,80,118,142,164,227,234,287,303,317,335,354.0,360.0
64,70,83,133,169,220,229,253,262,270,290,320.0,360.0
65,88,101,153,178,197,221,236,260,303,333,354.0,360.0
66,80,131,158,189,248,250,284,307,347,350,360.0,
67,84,139,151,211,215,243,254,292,321,345,350.0,360.0
68,94,98,163,164,174,266,270,289,313,335,352.0,360.0
69,83,129,141,183,205,219,244,260,270,290,320.0,360.0
70,86,142,170,172,230,250,270,286,328,341,346.0,360.0
71,85,100,169,191,230,245,255,277,310,353,355.0,360.0
72,75,120,163,203,251,260,272,290,301,348,357.0,360.0
73,102,144,145,148,207,247,252,316,333,348,353.0,360.0
74,92,160,201,204,212,214,265,266,270,310,340.0,360.0
75,120,124,168,202,247,254,272,290,344,347,356.0,360.0
76,80,129,176,203,204,264,298,321,343,349,359.0,360.0
77,95,115,172,209,228,254,262,264,296,338,359.0,360.0
78,95,116,162,182,187,246,271,280,323,338,344.0,360.0
79,110,111,175,187,204,233,290,319,330,358,359.0,360.0
80,97,102,169,173,183,233,299,315,316,342,354.0,360.0
81,99,130,172,179,243,256,278,318,328,348,353.0,360.0
82,97,104,173,176,210,262,286,290,312,330,342.0,360.0
83,91,106,156,188,226,232,242,266,309,340,360.0,
84,77,132,177,197,249,258,265,295,307,334,355.0,360.0
85,109,147,158,193,205,214,280,330,342,350,357.0,360.0
86,107,108,172,219,223,233,257,258,290,311,353.0,360.0
87,121,138,171,219,222,236,275,341,345,349,359.0,360.0
88,103,121,126,176,215,225,250,264,270,310,340.0,360.0
89,75,125,170,218,222,259,263,311,333,347,348.0,360.0
90,77,139,187,218,273,276,290,314,339,349,360.0,
91,78,98,147,206,227,249,252,287,333,356,358.0,360.0
92,90,107,164,168,240,245,247,290,324,347,352.0,360.0
93,83,129,170,186,227,244,252,269,270,310,340.0,360.0
94,89,131,140,186,209,223,246,255,286,327,348.0,360.0
95,114,123,127,210,223,242,247,324,333,335,346.0,360.0
96,82,99,149,198,204,237,244,269,270,300,340.0,360.0
97,113,121,170,174,210,251,263,264,270,290,320.0,360.0
98,81,124,141,196,212,260,321,337,338,353,360.0,
99,68,128,170,210,243,249,255,257,289,331,354.0,360.0
100,93,143,185,193,197,230,253,266,270,290,330.0,360.0
101,87,103,159,180,239,244,246,287,335,341,354.0,360.0
102,88,158,166,217,222,245,246,265,270,300,340.0,360.0
103,94,123,141,150,220,228,249,252,293,314,345.0,360.0
104,78,128,187,224,259,263,270,325,343,356,358.0,360.0
105,90,113,150,220,221,234,291,305,324,340,348.0,360.0
106,72,123,167,188,194,250,267,270,300,340,360.0,
107,79,134,166,168,202,241,245,256,313,335,342.0,360.0
108,98,148,150,161,177,268,269,270,313,330,346.0,360.0
109,118,135,178,222,243,248,286,313,321,351,360.0,
110,99,120,167,181,212,234,248,269,270,310,340.0,360.0
111,91,116,160,197,208,250,256,308,323,330,339.0,360.0
112,77,127,162,172,228,249,261,293,314,321,356.0,360.0
113,88,91,161,194,229,246,249,291,321,342,346.0,360.0
114,107,150,164,216,243,247,266,268,300,311,333.0,360.0
115,100,108,171,181,251,252,263,267,270,300,320.0,360.0
116,75,123,144,200,201,235,245,263,295,316,357.0,360.0
117,99,148,163,230,236,243,267,270,273,330,352.0,360.0
118,77,79,144,192,195,226,238,260,293,336,349.0,360.0
119,89,135,144,175,214,263,280,340,343,344,349.0,360.0
120,87,137,174,210,244,282,297,353,354,356,358.0,360.0
121,87,137,180,183,191,240,257,259,291,332,352.0,360.0
122,76,113,156,190,218,241,250,294,326,347,353.0,360.0
123,101,109,175,177,189,292,294,317,340,354,355.0,360.0
124,113,114,182,215,230,243,291,292,337,343,355.0,360.0
125,100,101,149,212,224,263,311,318,338,342,360.0,
126,98,144,172,177,248,250,259,263,307,328,359.0,360.0
127,95,96,157,177,235,246,248,265,296,316,358.0,360.0
128,83,130,175,176,193,214,270,274,309,338,342.0,360.0
129,84,89,154,184,225,232,243,256,287,309,350.0,360.0
130,118,133,201,209,222,244,256,298,306,339,351.0,360.0
131,79,128,145,204,206,251,257,263,306,338,359.0,360.0
132,103,140,165,219,245,251,258,272,335,342,359.0,360.0
133,90,128,177,183,242,243,245,249,291,312,344.0,360.0
134,80,132,163,181,208,239,251,269,270,300,340.0,360.0
135,94,148,184,208,249,254,256,276,297,324,354.0,360.0
136,85,140,170,191,259,272,275,308,338,339,351.0,360.0
137,78,130,157,181,241,247,250,265,270,300,320.0,360.0
138,94,137,178,182,202,257,274,316,335,352,354.0,360.0
139,88,137,142,199,219,254,258,261,304,335,356.0,360.0
140,80,133,175,227,237,263,268,269,270,290,330.0,360.0
141,106,151,160,215,245,253,286,316,322,324,360.0,
142,92,150,151,209,224,250,270,280,326,343,360.0,
143,98,148,171,176,203,241,290,310,352,354,355.0,360.0
144,71,109,136,196,213,238,248,261,292,334,355.0,360.0
145,81,122,168,194,228,247,254,260,270,310,330.0,360.0
146,112,142,164,207,241,246,252,294,323,334,335.0,360.0
147,86,142,155,211,219,245,249,262,304,335,357.0,360.0
148,79,114,150,197,208,255,273,293,334,344,349.0,360.0
149,102,121,164,198,223,256,270,315,340,349,351.0,360.0
150,84,131,150,197,224,237,315,319,349,351,356.0,360.0
151,88,133,176,182,221,255,307,345,349,352,360.0,
152,103,120,124,182,210,246,251,264,310,323,350.0,360.0
153,65,115,129,173,209,232,260,291,333,353,360.0,
154,89,152,162,176,244,251,254,267,302,317,346.0,360.0
155,100,109,138,179,217,240,251,267,270,290,320.0,360.0
156,80,97,163,184,218,239,245,289,323,343,357.0,360.0
157,81,121,129,197,235,243,247,269,285,340,341.0,360.0
158,84,130,148,167,199,225,273,306,314,323,337.0,360.0
159,98,142,145,218,239,253,260,269,290,291,352.0,360.0
160,99,120,171,185,219,243,251,256,287,331,351.0,360.0
161,82,128,174,179,241,253,257,266,270,300,340.0,360.0
162,100,146,190,202,231,258,268,269,270,290,330.0,360.0
163,119,143,169,224,248,249,274,292,302,348,359.0,360.0
164,81,90,145,165,233,240,245,285,324,340,342.0,360.0
165,79,134,140,207,232,252,254,298,337,349,358.0,360.0
166,105,168,184,192,233,257,296,305,332,342,355.0,360.0
167,68,142,167,202,232,241,268,295,306,346,357.0,360.0
168,97,116,175,177,242,255,302,311,315,350,360.0,
169,115,116,182,218,227,236,242,264,270,290,320.0,360.0
170,83,135,196,213,248,284,307,328,354,357,360.0,
171,77,133,196,218,230,248,268,290,318,322,360.0,
172,95,100,172,188,241,243,255,277,321,345,353.0,360.0
173,89,105,162,172,224,233,265,287,332,341,342.0,360.0
174,110,163,188,207,214,258,269,350,352,356,358.0,360.0
175,79,146,157,199,242,245,267,311,340,344,349.0,360.0
176,86,93,162,178,247,250,252,255,276,318,349.0,360.0
177,75,130,176,187,241,253,258,279,311,354,360.0,
178,82,130,157,178,244,246,257,309,334,339,346.0,360.0
179,96,144,212,213,236,263,264,305,337,357,360.0,
180,92,128,151,166,206,225,246,267,306,314,347.0,360.0
181,104,110,174,205,233,254,261,262,285,328,359.0,360.0
182,105,109,154,172,201,220,283,325,331,332,343.0,360.0
183,100,143,152,194,201,260,309,313,330,352,356.0,360.0
184,122,126,129,195,223,255,273,302,331,335,353.0,360.0
185,89,95,156,192,222,244,263,269,270,310,340.0,360.0
186,74,123,168,193,226,229,252,265,270,300,320.0,360.0
187,96,118,167,191,251,253,267,280,335,341,359.0,360.0
188,84,135,179,227,237,248,262,270,273,316,322.0,360.0
189,116,141,173,187,236,253,255,287,292,300,346.0,360.0
190,87,99,172,190,240,249,262,280,291,352,357.0,360.0
191,93,142,162,196,210,288,293,297,326,357,358.0,360.0
192,84,93,154,165,222,235,261,306,327,336,359.0,360.0
193,89,145,161,184,202,216,248,315,317,336,340.0,360.0
194,106,152,176,214,220,248,249,272,296,305,354.0,360.0
195,89,142,153,156,235,247,254,259,291,333,355.0,360.0
196,90,138,140,207,218,231,257,261,292,312,353.0,360.0
197,91,137,175,220,235,258,267,338,342,348,353.0,360.0
198,95,136,154,191,203,223,242,250,322,336,341.0,360.0
199,118,129,172,188,192,262,305,331,334,344,349.0,360.0
200,96,143,182,217,222,244,268,331,333,340,353.0,360.0
201,92,141,147,200,210,233,308,319,346,355,360.0,
202,97,122,169,185,186,247,256,265,270,300,320.0,360.0
203,87,96,157,163,236,242,254,287,309,353,357.0,360.0
204,86,112,158,181,222,247,266,289,324,334,360.0,
205,74,94,143,193,203,233,256,291,335,357,360.0,
206,117,136,144,187,189,259,282,296,310,347,353.0,360.0
207,91,135,140,141,202,239,242,281,323,334,340.0,360.0
208,74,137,153,213,216,237,254,287,337,342,347.0,360.0
209,98,123,167,171,232,256,269,314,331,343,355.0,360.0
210,97,116,185,194,258,277,282,337,344,354,355.0,360.0
211,71,98,132,170,222,229,258,260,328,336,353.0,360.0
212,105,148,155,197,210,262,304,327,346,358,359.0,360.0
213,78,102,144,184,221,236,261,262,270,290,330.0,360.0
214,80,121,170,184,240,242,245,278,300,343,359.0,360.0
215,93,139,171,187,253,256,261,268,270,290,320.0,360.0
216,93,102,164,171,230,244,248,266,270,300,320.0,360.0
217,86,107,153,189,226,232,244,268,310,315,344.0,360.0
218,78,101,149,207,208,214,241,266,297,319,360.0,
219,77,111,154,181,217,251,256,268,291,320,360.0,
220,68,119,161,187,226,240,241,280,307,339,355.0,360.0
221,74,116,163,178,225,251,257,262,303,324,354.0,360.0
222,98,138,170,186,240,254,259,268,291,332,346.0,360.0
223,91,116,125,169,188,222,259,307,310,336,345.0,360.0
224,89,152,159,200,233,237,255,262,270,300,320.0,360.0
225,112,126,135,175,259,295,319,324,327,345,360.0,
226,103,108,137,205,207,225,247,260,301,321,351.0,360.0
227,76,97,148,162,223,229,238,270,290,320,360.0,
228,78,129,133,198,231,242,255,269,270,290,330.0,360.0
229,80,129,136,198,233,246,260,262,284,325,358.0,360.0
230,90,130,147,197,215,254,255,263,304,325,355.0,360.0
231,82,119,147,203,234,251,252,264,286,317,359.0,360.0
232,73,121,147,182,209,245,248,249,270,311,341.0,360.0
233,83,125,127,155,216,217,226,299,324,332,339.0,360.0
234,80,128,167,190,218,253,257,270,290,320,360.0,
235,75,107,155,160,235,238,252,283,325,347,356.0,360.0
236,73,82,147,165,208,229,233,278,300,332,347.0,360.0
237,114,120,127,143,198,229,253,325,337,341,346.0,360.0
238,99,110,162,209,235,250,254,257,277,310,351.0,360.0
239,117,121,172,186,206,243,260,261,270,310,330.0,360.0
240,79,107,144,147,206,228,248,314,326,327,355.0,360.0
241,96,115,162,169,205,230,292,299,336,344,353.0,360.0
242,92,133,144,180,213,263,265,283,337,340,353.0,360.0
243,82,125,144,185,214,228,254,265,297,318,346.0,360.0
244,86,117,161,194,200,253,257,301,330,344,358.0,360.0
245,113,114,160,194,198,209,286,289,320,344,348.0,360.0
246,86,134,181,200,238,244,245,259,299,333,343.0,360.0
247,73,139,141,191,231,240,256,280,313,348,356.0,360.0
248,89,90,148,185,197,230,238,266,299,316,323.0,360.0
249,71,123,159,190,225,234,242,309,314,333,345.0,360.0
250,97,140,151,175,206,249,252,264,295,337,360.0,
251,88,147,175,181,227,277,278,308,320,351,353.0,360.0
